id_aluno,idade_aluno,fase,turma,ponto_de_virada,pedra,ian,ida,ieg,iaa,ips,ipp,ipv,inde,ano
pm-25,,0,Y,Não,Ametista,10.0,9.1,8.35,7.5,7.5,3.12,8.25,7.95,2022-01-01
pm-26,,0,F,Não,Ametista,5.0,9.17,8.72,9.0,7.5,5.94,7.08,7.74,2022-01-01
pm-27,,2,M,Não,Ágata,5.0,4.58,6.49,9.0,7.5,5.62,7.11,6.35,2022-01-01
pm-29,,3,C,Não,Quartzo,2.5,5.78,4.83,0.0,7.5,6.72,5.71,4.94,2022-01-01
pm-30,9,0,K,Não,Topázio,5.0,9.1,9.01,10.0,7.5,5.62,8.25,8.08,2022-01-01
pm-31,,0,V,Não,Ametista,10.0,7.47,7.32,6.92,7.5,5.31,6.67,7.26,2022-01-01
pm-32,,7,D,Não,Ágata,5.0,4.0,8.33,7.92,7.5,7.34,7.75,6.79,2022-01-01
pm-34,14,3,C,Não,Ágata,5.0,6.11,7.06,7.5,7.5,7.5,6.42,6.67,2022-01-01
pm-36,16,4,B,Não,Ágata,5.0,5.88,8.07,5.83,6.25,7.97,7.79,6.85,2022-01-01
pm-37,12,2,L,Não,Ametista,5.0,7.33,9.04,8.5,7.5,6.25,7.78,7.56,2022-01-01
pm-38,,3,K,Não,Ágata,5.0,5.67,6.72,9.17,6.25,7.34,7.21,6.7,2022-01-01
pm-42,,0,E,Não,Quartzo,10.0,2.5,3.15,9.0,7.5,0.0,2.5,4.28,2022-01-01
pm-45,13,2,F,Não,Ágata,5.0,5.0,9.17,7.92,6.25,6.25,6.78,6.73,2022-01-01
pm-46,10,1,K,Não,Ametista,10.0,5.0,9.08,8.5,7.5,6.04,6.89,7.4,2022-01-01
pm-47,,1,C,Não,Ametista,5.0,7.42,10.0,8.5,7.5,6.25,7.22,7.65,2022-01-01
pm-48,,5,F,Não,Quartzo,5.0,0.0,3.8,5.42,6.25,5.62,4.62,3.91,2022-01-01
pm-49,,0,O,Sim,Topázio,5.0,8.17,10.0,9.5,7.5,6.56,9.25,8.34,2022-01-01
pm-50,,3,E,Não,Quartzo,10.0,3.06,4.63,0.0,7.5,5.62,5.58,4.97,2022-01-01
pm-51,10,1,F,Não,Ágata,5.0,5.08,9.2,9.0,7.5,5.62,6.92,6.95,2022-01-01
pm-56,,7,A,Não,Quartzo,5.0,0.44,3.6,0.0,5.0,3.28,4.5,3.04,2022-01-01
pm-58,,3,M,Não,Ametista,5.0,6.89,7.99,7.92,7.5,8.12,7.37,7.31,2022-01-01
pm-60,19,7,A,Não,Quartzo,5.0,4.04,4.13,8.33,5.62,7.97,7.28,5.78,2022-01-01
pm-61,12,2,U,Não,Ágata,5.0,2.5,7.79,10.0,7.5,6.25,7.39,6.41,2022-01-01
pm-63,,0,J,Não,Ágata,5.0,5.08,8.54,9.5,5.62,5.62,6.92,6.68,2022-01-01
pm-64,,3,M,Não,Quartzo,5.0,2.83,3.61,8.75,7.5,4.84,3.83,4.66,2022-01-01
pm-65,,1,K,Sim,Ametista,5.0,8.17,9.56,10.0,5.62,6.25,8.78,7.99,2022-01-01
pm-66,,3,D,Não,Ametista,10.0,7.78,5.78,6.67,7.5,7.34,6.54,7.17,2022-01-01
pm-67,,1,G,Não,Ágata,5.0,5.58,7.88,9.0,5.0,5.94,7.92,6.77,2022-01-01
pm-69,,0,M,Sim,Ametista,5.0,7.88,7.55,10.0,7.5,5.62,8.5,7.6,2022-01-01
pm-70,,2,D,Sim,Topázio,10.0,6.5,8.83,10.0,7.5,6.67,8.61,8.21,2022-01-01
pm-72,,0,D,Não,Ametista,5.0,8.83,8.6,7.5,8.12,5.62,8.08,7.73,2022-01-01
pm-73,,4,L,Não,Ágata,5.0,6.5,6.99,8.33,7.5,6.72,6.29,6.71,2022-01-01
pm-74,,4,B,Não,Ágata,5.0,6.11,6.25,7.92,6.88,7.5,7.42,6.68,2022-01-01
pm-75,13,5,L,Sim,Topázio,10.0,8.5,9.66,10.0,9.38,9.22,9.75,9.44,2022-01-01
pm-76,9,1,B,Não,Topázio,10.0,7.17,9.42,10.0,7.5,5.83,8.28,8.31,2022-01-01
pm-77,,0,I,Não,Ametista,5.0,8.33,8.24,10.0,8.75,5.62,8.25,7.9,2022-01-01
pm-78,12,1,D,Não,Ametista,5.0,7.67,9.48,6.92,7.5,6.67,7.83,7.6,2022-01-01
pm-79,,3,F,Não,Ametista,10.0,3.67,7.46,9.58,7.5,7.34,7.21,7.11,2022-01-01
pm-80,12,2,K,Não,Ágata,5.0,4.25,9.3,6.83,5.62,6.25,7.5,6.58,2022-01-01
pm-81,17,6,A,Sim,Ametista,5.0,6.66,7.4,8.33,8.12,7.5,8.83,7.47,2022-01-01
pm-83,16,5,A,Não,Ametista,5.0,6.8,7.82,7.92,7.5,6.88,7.75,7.2,2022-01-01
pm-84,10,1,A,Sim,Ametista,5.0,6.25,8.84,9.0,7.5,6.46,8.44,7.5,2022-01-01
pm-85,11,1,G,Sim,Ametista,5.0,7.58,9.74,9.5,5.0,5.62,8.83,7.74,2022-01-01
pm-87,16,5,L,Não,Ágata,5.0,6.57,5.65,9.17,5.62,7.97,7.13,6.64,2022-01-01
pm-88,13,3,A,Sim,Topázio,10.0,6.88,9.12,9.58,5.62,8.91,9.08,8.43,2022-01-01
pm-90,16,5,C,Não,Quartzo,5.0,3.56,3.0,5.83,7.5,6.72,6.89,5.2,2022-01-01
pm-91,12,2,F,Não,Ametista,5.0,7.92,7.92,8.5,7.5,6.46,7.5,7.41,2022-01-01
pm-92,,0,Q,Não,Ametista,5.0,5.42,9.26,9.5,7.5,5.62,7.67,7.23,2022-01-01
pm-97,14,3,D,Não,Ametista,10.0,7.0,8.47,7.92,7.5,7.5,5.58,7.5,2022-01-01
pm-98,,3,D,Não,Ametista,5.0,7.06,8.52,7.92,7.5,7.81,7.29,7.4,2022-01-01
pm-99,,7,D,Não,Ametista,5.0,7.25,10.0,8.75,7.5,7.5,7.29,7.78,2022-01-01
pm-100,14,2,K,Não,Ágata,5.0,1.67,8.48,9.0,5.0,6.25,7.44,6.04,2022-01-01
pm-101,,3,M,Não,Ametista,10.0,6.62,7.85,7.08,6.25,7.66,7.42,7.48,2022-01-01
pm-102,11,1,P,Não,Ametista,5.0,7.67,8.94,7.33,7.5,6.04,7.83,7.48,2022-01-01
pm-103,10,1,F,Não,Ametista,5.0,6.0,8.9,9.5,5.62,5.62,7.75,7.11,2022-01-01
pm-104,,0,B,Sim,Topázio,10.0,7.25,9.39,10.0,7.5,5.62,8.58,8.36,2022-01-01
pm-107,,0,C,Não,Ágata,5.0,4.0,4.95,7.92,7.5,5.62,8.08,6.01,2022-01-01
pm-108,,0,O,Não,Ametista,5.0,8.42,8.57,9.0,7.5,5.62,7.67,7.64,2022-01-01
pm-110,,0,H,Não,Ametista,10.0,5.5,6.59,10.0,8.12,5.62,8.17,7.43,2022-01-01
pm-113,13,3,M,Não,Ágata,10.0,5.17,6.25,9.17,5.62,5.62,5.42,6.41,2022-01-01
pm-114,,0,K,Não,Ametista,5.0,8.77,7.75,9.5,7.5,5.31,7.25,7.48,2022-01-01
pm-116,,2,B,Não,Ametista,10.0,5.75,9.33,10.0,7.5,6.25,7.61,7.91,2022-01-01
pm-118,10,1,H,Sim,Topázio,5.0,9.42,8.39,10.0,7.5,6.56,9.33,8.33,2022-01-01
pm-119,,3,K,Não,Topázio,10.0,8.89,8.64,9.17,6.25,7.34,7.25,8.23,2022-01-01
pm-121,,2,M,Não,Ágata,5.0,2.5,8.47,8.0,7.5,6.46,6.78,6.24,2022-01-01
pm-122,,1,L,Não,Topázio,10.0,8.0,10.0,9.0,7.5,6.04,7.06,8.27,2022-01-01
pm-123,,2,A,Sim,Ametista,10.0,6.0,6.82,9.5,7.5,6.67,8.44,7.62,2022-01-01
pm-124,,1,A,Não,Ametista,10.0,5.17,8.03,9.0,7.5,5.42,6.89,7.21,2022-01-01
pm-126,,0,Q,Não,Ametista,5.0,7.33,8.47,9.0,7.5,4.06,7.5,7.22,2022-01-01
pm-127,,1,A,Não,Ágata,5.0,5.5,7.93,10.0,7.5,5.62,6.83,6.87,2022-01-01
pm-128,11,0,O,Não,Ágata,5.0,6.08,9.46,9.0,5.62,5.0,7.17,7.0,2022-01-01
pm-129,,2,I,Não,Ametista,5.0,8.08,6.79,9.0,5.62,6.88,7.89,7.2,2022-01-01
pm-130,,0,C,Não,Topázio,10.0,9.27,7.49,9.5,8.12,5.62,7.92,8.26,2022-01-01
pm-131,,3,A,Não,Ametista,10.0,6.75,8.75,7.92,4.38,7.03,6.96,7.42,2022-01-01
pm-133,12,1,G,Não,Ametista,5.0,7.17,9.12,8.0,6.88,5.31,7.58,7.29,2022-01-01
pm-134,,3,I,Não,Ametista,5.0,5.75,9.15,10.0,5.62,7.19,6.62,7.09,2022-01-01
pm-135,11,1,A,Não,Quartzo,5.0,2.42,4.75,9.0,5.0,5.62,6.83,5.26,2022-01-01
pm-138,,0,Z,Sim,Topázio,5.0,9.65,9.55,10.0,7.5,5.62,9.0,8.45,2022-01-01
pm-140,,0,J,Não,Ágata,5.0,7.25,7.22,9.5,5.62,5.62,7.42,6.95,2022-01-01
pm-141,,3,N,Não,Ametista,10.0,5.17,8.07,9.58,7.5,7.5,6.17,7.34,2022-01-01
pm-142,,3,F,Sim,Topázio,5.0,7.78,8.99,10.0,7.5,7.97,8.42,8.08,2022-01-01
pm-143,,3,F,Não,Ágata,5.0,5.11,6.44,8.75,5.0,7.03,7.21,6.33,2022-01-01
pm-144,,4,H,Não,Ametista,5.0,7.89,9.16,8.33,7.5,8.12,8.21,7.95,2022-01-01
pm-148,,1,P,Não,Ametista,5.0,6.5,9.35,9.5,7.5,6.04,8.22,7.62,2022-01-01
pm-150,,2,A,Sim,Topázio,5.0,9.0,9.72,10.0,5.0,6.88,8.94,8.22,2022-01-01
pm-151,13,3,K,Não,Topázio,10.0,7.9,8.44,8.33,6.88,8.12,8.12,8.23,2022-01-01
pm-152,13,4,A,Não,Ametista,10.0,7.64,7.81,8.75,5.0,7.03,7.25,7.62,2022-01-01
pm-153,15,5,F,Sim,Topázio,10.0,8.7,9.1,10.0,8.12,8.75,9.29,9.11,2022-01-01
pm-154,12,1,N,Não,Quartzo,5.0,3.75,3.8,3.5,7.5,6.25,6.0,4.93,2022-01-01
pm-156,14,4,L,Não,Ametista,10.0,6.6,8.16,7.92,5.0,7.5,7.71,7.54,2022-01-01
pm-158,16,4,F,Não,Quartzo,5.0,4.11,4.75,8.33,5.0,7.19,6.5,5.62,2022-01-01
pm-159,,0,J,Sim,Ametista,5.0,7.25,8.97,9.0,5.62,5.62,8.58,7.48,2022-01-01
pm-164,12,2,B,Não,Ágata,5.0,5.75,7.3,8.5,7.5,6.04,7.61,6.84,2022-01-01
pm-165,13,1,R,Sim,Topázio,5.0,8.42,9.85,8.5,8.12,6.88,8.39,8.18,2022-01-01
pm-166,,1,F,Não,Ágata,5.0,4.75,9.04,9.5,4.38,5.62,7.17,6.64,2022-01-01
pm-167,,2,A,Não,Ágata,10.0,2.75,8.83,8.5,7.5,6.04,7.33,6.99,2022-01-01
pm-168,13,2,Q,Não,Ágata,5.0,6.13,6.0,9.0,6.25,6.04,6.89,6.43,2022-01-01
pm-169,10,0,G,Não,Ametista,5.0,6.92,8.95,9.5,5.0,5.62,8.0,7.28,2022-01-01
pm-170,,1,N,Não,Ametista,5.0,8.25,8.96,7.5,7.5,6.04,7.39,7.52,2022-01-01
pm-171,,4,A,Não,Ametista,5.0,7.63,8.26,7.92,7.5,7.19,6.83,7.3,2022-01-01
pm-172,,1,B,Não,Ágata,5.0,5.75,8.32,6.42,5.0,5.62,6.94,6.41,2022-01-01
pm-175,,4,H,Não,Ametista,10.0,6.11,7.68,8.33,7.5,7.5,7.25,7.54,2022-01-01
pm-176,,3,G,Não,Quartzo,5.0,2.89,7.39,6.67,5.0,5.16,4.29,5.1,2022-01-01
pm-177,,0,R,Não,Topázio,10.0,8.78,8.96,9.5,7.5,5.62,7.33,8.28,2022-01-01
pm-178,,0,O,Não,Ametista,10.0,3.42,9.55,8.5,7.5,5.62,7.25,7.21,2022-01-01
pm-179,,2,M,Não,Ametista,5.0,9.5,8.7,6.83,7.5,6.88,7.11,7.68,2022-01-01
pm-180,,0,G,Não,Ágata,5.0,3.5,7.92,9.0,6.25,5.31,6.0,6.04,2022-01-01
pm-181,,0,L,Não,Ametista,5.0,8.08,9.11,9.0,7.5,6.56,8.33,7.91,2022-01-01
pm-182,,0,S,Não,Ametista,10.0,6.0,6.52,9.5,6.88,4.69,7.42,7.09,2022-01-01
pm-185,,0,A,Não,Ametista,5.0,8.8,8.24,8.5,8.12,5.62,7.42,7.62,2022-01-01
pm-191,,1,A,Não,Ágata,5.0,6.5,8.72,9.5,5.0,4.38,6.39,6.71,2022-01-01
pm-192,13,2,I,Não,Ágata,5.0,5.0,8.1,8.5,7.5,6.46,6.78,6.72,2022-01-01
pm-193,15,4,F,Não,Ametista,5.0,5.57,9.04,8.75,5.62,7.66,7.75,7.17,2022-01-01
pm-195,,2,U,Não,Ágata,5.0,4.83,8.05,7.5,7.5,6.25,7.72,6.75,2022-01-01
pm-196,,3,K,Não,Ametista,5.0,7.06,8.54,9.17,5.62,7.66,6.96,7.25,2022-01-01
pm-197,14,4,F,Sim,Topázio,10.0,7.69,8.75,10.0,5.62,8.12,8.46,8.35,2022-01-01
pm-200,15,4,F,Não,Ágata,5.0,5.61,7.1,7.92,7.5,7.66,7.62,6.87,2022-01-01
pm-201,16,5,C,Não,Ágata,5.0,4.03,6.05,8.33,7.5,7.5,7.94,6.44,2022-01-01
pm-203,,2,P,Não,Ametista,10.0,5.5,9.0,9.5,6.88,6.25,5.83,7.33,2022-01-01
pm-204,,1,C,Não,Ágata,5.0,4.5,7.44,8.0,7.5,6.25,7.56,6.58,2022-01-01
pm-205,,0,V,Não,Ametista,5.0,9.17,8.26,8.5,7.5,5.62,7.58,7.66,2022-01-01
pm-207,,3,F,Não,Quartzo,5.0,3.72,3.72,0.0,7.5,6.41,5.96,4.57,2022-01-01
pm-211,,1,B,Não,Ametista,5.0,8.42,8.94,9.0,7.5,6.25,8.06,7.86,2022-01-01
pm-212,10,0,K,Não,Ágata,5.0,6.77,8.94,9.5,4.38,2.81,5.17,6.34,2022-01-01
pm-214,,2,J,Não,Ágata,5.0,4.75,8.83,9.5,5.62,3.33,6.78,6.42,2022-01-01
pm-217,11,2,B,Sim,Topázio,10.0,8.13,9.88,6.92,7.5,6.67,8.89,8.49,2022-01-01
pm-218,,1,U,Sim,Topázio,10.0,6.92,9.03,9.5,7.5,6.56,9.08,8.36,2022-01-01
pm-219,13,2,M,Não,Quartzo,5.0,2.67,5.3,10.0,7.5,6.46,6.61,5.81,2022-01-01
pm-220,,1,K,Não,Ágata,5.0,3.75,9.33,9.5,7.5,5.83,6.17,6.63,2022-01-01
pm-221,,3,B,Não,Quartzo,5.0,2.67,3.61,8.75,7.5,6.09,4.71,4.93,2022-01-01
pm-224,,1,R,Não,Ágata,5.0,3.33,8.61,9.5,7.5,5.62,7.28,6.61,2022-01-01
pm-225,16,5,L,Não,Ágata,5.0,7.39,7.09,9.17,5.0,8.12,6.67,6.96,2022-01-01
pm-228,,1,P,Não,Quartzo,5.0,1.5,4.87,10.0,6.88,5.62,6.44,5.31,2022-01-01
pm-229,12,0,G,Não,Ágata,5.0,8.0,5.11,8.0,5.0,4.38,5.83,6.03,2022-01-01
pm-232,,6,A,Sim,Ametista,5.0,6.69,8.19,8.33,8.12,8.44,8.56,7.68,2022-01-01
pm-233,,0,R,Não,Ametista,10.0,6.6,7.29,9.5,7.5,5.0,7.92,7.56,2022-01-01
pm-234,,0,R,Não,Topázio,10.0,9.03,8.7,9.5,6.25,5.0,7.5,8.12,2022-01-01
pm-235,14,4,A,Não,Ágata,10.0,5.68,7.73,6.67,6.88,6.88,6.0,6.92,2022-01-01
pm-236,,0,V,Não,Topázio,10.0,8.77,8.96,8.5,7.5,5.62,7.5,8.21,2022-01-01
pm-237,,2,D,Não,Ágata,5.0,4.0,7.23,9.0,7.5,6.04,8.11,6.62,2022-01-01
pm-239,,1,F,Não,Ágata,5.0,6.75,7.46,8.5,5.62,4.38,5.58,6.31,2022-01-01
pm-241,13,2,I,Não,Quartzo,5.0,2.5,4.41,7.92,5.0,4.17,4.83,4.56,2022-01-01
pm-242,13,2,I,Não,Ágata,5.0,3.33,8.33,9.0,6.88,6.46,6.94,6.45,2022-01-01
pm-244,,0,M,Não,Topázio,10.0,8.28,8.94,9.5,7.5,5.31,7.33,8.14,2022-01-01
pm-245,,0,K,Não,Quartzo,5.0,3.8,5.77,8.5,7.5,0.0,6.17,5.25,2022-01-01
pm-246,12,1,R,Não,Ágata,5.0,5.25,7.47,9.0,6.88,6.04,7.5,6.74,2022-01-01
pm-247,,1,G,Não,Ágata,5.0,4.17,7.89,10.0,6.88,4.69,6.17,6.3,2022-01-01
pm-248,,1,D,Não,Ametista,5.0,7.5,9.43,9.0,7.5,6.25,7.5,7.66,2022-01-01
pm-250,,0,R,Não,Topázio,10.0,9.25,9.09,10.0,6.25,4.69,8.0,8.36,2022-01-01
pm-251,11,2,U,Sim,Ametista,10.0,7.83,7.91,8.0,7.5,6.25,8.44,8.01,2022-01-01
pm-252,,0,F,Não,Ametista,5.0,8.67,9.29,9.0,7.5,5.31,7.42,7.76,2022-01-01
pm-253,,0,T,Não,Ametista,5.0,6.0,10.0,9.5,6.88,5.62,7.58,7.42,2022-01-01
pm-254,,0,U,Não,Ametista,10.0,5.42,9.65,9.5,7.5,5.62,7.5,7.78,2022-01-01
pm-255,,0,Z,Não,Topázio,10.0,8.37,9.06,10.0,7.5,5.62,8.0,8.4,2022-01-01
pm-256,,1,D,Não,Ametista,10.0,7.5,9.58,7.42,7.5,6.25,7.33,8.0,2022-01-01
pm-257,,2,M,Não,Ametista,5.0,8.5,8.59,9.5,7.5,6.46,6.61,7.59,2022-01-01
pm-258,,0,N,Não,Quartzo,5.0,5.67,5.72,7.92,4.38,5.0,6.42,5.79,2022-01-01
pm-260,,0,L,Não,Ametista,5.0,7.5,8.61,9.0,7.5,6.25,7.83,7.56,2022-01-01
pm-262,17,7,A,Não,Ametista,10.0,6.84,5.25,8.75,6.25,7.81,6.78,7.05,2022-01-01
pm-263,17,7,A,Não,Ágata,10.0,5.58,7.95,0.0,5.62,8.12,7.56,6.59,2022-01-01
pm-264,,1,D,Não,Ametista,5.0,6.75,6.77,10.0,7.5,6.25,7.28,7.04,2022-01-01
pm-266,11,2,D,Sim,Ametista,10.0,7.0,8.14,9.0,5.62,6.67,8.39,7.83,2022-01-01
pm-267,16,4,P,Não,Ametista,5.0,7.87,9.72,9.17,5.62,7.34,7.83,7.8,2022-01-01
pm-268,,0,B,Sim,Ametista,5.0,7.25,10.0,9.0,6.88,5.62,9.5,8.0,2022-01-01
pm-272,,1,D,Não,Ametista,10.0,6.0,10.0,9.0,5.0,6.25,7.5,7.73,2022-01-01
pm-273,16,1,B,Não,Ágata,5.0,5.67,6.78,8.5,7.5,5.83,7.56,6.68,2022-01-01
pm-275,15,4,L,Não,Ágata,5.0,3.97,6.1,8.33,6.25,7.34,6.83,6.07,2022-01-01
pm-276,,0,D,Não,Ametista,5.0,8.25,8.95,8.5,8.12,5.0,8.0,7.7,2022-01-01
pm-277,14,1,J,Não,Ametista,2.5,8.25,8.63,8.0,6.88,6.04,7.94,7.31,2022-01-01
pm-279,,3,N,Não,Quartzo,5.0,4.06,7.02,7.5,5.0,6.56,5.89,5.8,2022-01-01
pm-281,,1,N,Não,Ametista,5.0,6.75,8.88,9.0,7.5,6.04,7.72,7.42,2022-01-01
pm-282,,6,A,Sim,Topázio,5.0,8.64,7.86,9.17,6.88,8.59,9.11,8.09,2022-01-01
pm-283,,6,A,Sim,Ametista,5.0,6.89,8.31,8.33,8.75,7.97,9.67,7.98,2022-01-01
pm-288,14,4,A,Não,Topázio,10.0,7.33,8.72,7.92,7.5,8.12,7.71,8.11,2022-01-01
pm-289,,1,P,Não,Ametista,5.0,7.33,8.02,8.5,6.88,6.04,7.39,7.19,2022-01-01
pm-290,,2,M,Não,Ametista,10.0,4.5,8.12,9.0,7.5,6.46,6.78,7.18,2022-01-01
pm-291,,2,F,Não,Ágata,5.0,2.0,10.0,10.0,6.88,6.46,7.06,6.64,2022-01-01
pm-292,17,6,A,Sim,Topázio,5.0,7.97,8.75,9.58,10.0,8.75,10.0,8.68,2022-01-01
pm-293,16,5,F,Não,Quartzo,5.0,0.72,2.68,7.08,5.0,5.31,4.63,3.85,2022-01-01
pm-294,,0,O,Sim,Topázio,10.0,8.0,9.34,10.0,5.62,5.0,8.67,8.26,2022-01-01
pm-295,11,2,B,Não,Ametista,10.0,6.5,8.17,9.0,7.5,6.04,7.67,7.72,2022-01-01
pm-296,12,2,A,Não,Ágata,5.0,5.25,6.99,10.0,7.5,6.25,7.5,6.82,2022-01-01
pm-298,13,1,H,Não,Quartzo,2.5,4.25,8.51,9.0,5.0,4.38,4.5,5.54,2022-01-01
pm-301,11,2,P,Não,Topázio,10.0,8.0,7.92,9.0,7.5,6.88,8.33,8.19,2022-01-01
pm-302,,0,M,Não,Ametista,10.0,7.03,8.27,10.0,7.5,5.62,7.5,7.87,2022-01-01
pm-304,,0,V,Sim,Ametista,5.0,6.27,7.4,10.0,7.5,5.94,9.42,7.46,2022-01-01
pm-305,15,4,P,Não,Ágata,5.0,5.94,8.3,7.92,6.25,7.34,7.08,6.92,2022-01-01
pm-307,,3,N,Não,Ágata,10.0,5.33,5.36,5.42,5.0,7.19,6.0,6.1,2022-01-01
pm-308,,0,K,Sim,Topázio,5.0,9.52,8.99,10.0,7.5,5.62,8.42,8.2,2022-01-01
pm-311,,0,A,Não,Ametista,5.0,8.82,8.52,8.5,8.12,5.0,6.75,7.48,2022-01-01
pm-312,13,3,M,Não,Ametista,10.0,6.78,8.19,7.08,5.0,7.34,6.71,7.28,2022-01-01
pm-313,10,1,J,Não,Ametista,5.0,6.83,8.74,9.5,5.0,5.42,7.33,7.07,2022-01-01
pm-314,,2,L,Não,Ágata,5.0,4.67,8.67,6.42,5.62,6.25,7.06,6.41,2022-01-01
pm-316,13,3,N,Não,Quartzo,10.0,3.0,5.1,6.67,7.5,6.25,5.06,5.67,2022-01-01
pm-317,,0,U,Sim,Ametista,5.0,7.58,7.0,9.5,7.5,5.62,8.67,7.41,2022-01-01
pm-320,,2,P,Não,Topázio,10.0,7.5,8.22,10.0,7.5,6.88,8.22,8.23,2022-01-01
pm-322,,1,L,Não,Ágata,5.0,3.67,7.22,9.5,7.5,5.83,6.94,6.35,2022-01-01
pm-323,13,1,B,Não,Ágata,5.0,5.08,9.22,6.92,5.0,6.04,5.83,6.32,2022-01-01
pm-325,,0,N,Não,Quartzo,5.0,1.67,4.3,0.0,4.38,5.0,6.33,3.9,2022-01-01
pm-326,,0,Z,Sim,Topázio,5.0,9.45,8.92,8.5,7.5,5.62,9.08,8.15,2022-01-01
pm-327,,0,Y,Sim,Topázio,10.0,9.15,9.0,8.5,7.5,6.25,8.42,8.54,2022-01-01
pm-330,12,3,G,Não,Ametista,10.0,6.61,8.58,8.33,7.5,8.12,7.62,7.96,2022-01-01
pm-331,,1,K,Não,Topázio,10.0,9.25,10.0,9.5,5.62,6.04,8.28,8.62,2022-01-01
pm-332,14,2,F,Não,Topázio,10.0,8.75,10.0,9.5,7.5,6.67,8.17,8.75,2022-01-01
pm-333,,0,Z,Não,Ametista,10.0,7.68,7.13,10.0,5.62,5.31,7.33,7.52,2022-01-01
pm-334,,0,Y,Não,Ágata,10.0,5.9,5.0,0.0,8.12,5.94,8.33,6.25,2022-01-01
pm-336,,0,B,Não,Ametista,5.0,6.25,8.22,9.0,7.5,5.62,7.83,7.17,2022-01-01
pm-337,16,6,A,Sim,Ametista,5.0,7.99,7.58,0.0,8.12,8.75,9.11,7.12,2022-01-01
pm-340,16,5,C,Não,Quartzo,5.0,2.49,6.07,8.33,7.5,6.88,6.17,5.72,2022-01-01
pm-342,13,3,A,Sim,Ágata,10.0,6.28,8.83,0.0,4.38,8.75,8.46,7.02,2022-01-01
pm-345,10,1,J,Não,Quartzo,5.0,1.33,7.04,9.0,7.5,5.42,6.78,5.72,2022-01-01
pm-347,,0,F,Não,Ametista,10.0,6.83,8.57,10.0,5.0,4.06,7.0,7.39,2022-01-01
pm-348,11,1,J,Não,Ágata,5.0,3.67,8.82,8.5,7.5,6.04,6.94,6.59,2022-01-01
pm-350,,0,K,Sim,Topázio,10.0,9.07,8.61,9.5,7.5,5.62,8.42,8.48,2022-01-01
pm-351,,2,F,Não,Topázio,10.0,7.75,10.0,8.0,5.0,6.46,7.83,8.06,2022-01-01
pm-352,,4,F,Não,Ágata,5.0,4.67,6.77,8.75,7.5,7.19,7.37,6.61,2022-01-01
pm-356,,0,K,Não,Ágata,5.0,7.92,5.83,10.0,4.38,5.31,6.92,6.6,2022-01-01
pm-357,,3,K,Não,Ágata,5.0,5.11,5.69,9.17,7.5,7.5,6.42,6.36,2022-01-01
pm-358,,7,D,Não,Ágata,5.0,3.5,8.33,7.92,5.0,6.88,6.33,6.11,2022-01-01
pm-359,12,3,I,Não,Ametista,10.0,6.94,7.71,8.33,7.5,8.28,7.92,7.93,2022-01-01
pm-360,,3,L,Não,Quartzo,10.0,3.83,5.08,6.67,5.62,7.34,5.96,5.94,2022-01-01
pm-362,,3,A,Não,Ametista,10.0,6.11,9.17,7.5,7.5,8.28,8.04,7.99,2022-01-01
pm-363,,0,G,Não,Ametista,5.0,7.83,8.74,10.0,7.5,4.06,7.25,7.42,2022-01-01
pm-364,11,2,A,Não,Ágata,10.0,5.0,6.87,7.42,4.38,6.04,5.78,6.31,2022-01-01
pm-365,17,7,A,Não,Quartzo,10.0,5.01,4.47,8.75,5.62,5.62,5.28,5.95,2022-01-01
pm-366,,3,M,Não,Quartzo,5.0,3.06,6.85,5.42,6.25,7.34,5.87,5.56,2022-01-01
pm-369,,5,B,Não,Ágata,5.0,5.0,7.61,8.75,7.5,5.42,6.5,6.49,2022-01-01
pm-370,15,4,F,Sim,Ametista,5.0,8.56,7.78,8.33,5.62,8.12,8.58,7.69,2022-01-01
pm-373,16,5,C,Não,Quartzo,5.0,2.91,6.65,8.75,5.0,7.03,6.11,5.71,2022-01-01
pm-375,12,3,B,Sim,Topázio,10.0,6.69,8.89,9.17,5.62,8.59,8.5,8.16,2022-01-01
pm-377,13,3,F,Não,Ágata,10.0,4.72,8.08,7.08,5.0,7.66,7.04,6.94,2022-01-01
pm-378,17,7,A,Não,Ametista,10.0,5.19,8.65,7.92,5.62,8.28,7.39,7.43,2022-01-01
pm-381,11,0,G,Não,Ágata,5.0,8.0,6.89,9.0,5.62,5.62,7.25,6.95,2022-01-01
pm-386,,0,G,Não,Ágata,5.0,4.92,8.7,8.5,4.38,5.62,7.92,6.66,2022-01-01
pm-387,15,4,P,Não,Quartzo,5.0,3.22,5.13,7.5,6.25,6.56,4.79,5.16,2022-01-01
pm-388,14,2,A,Não,Ágata,5.0,2.5,8.76,9.5,7.5,5.83,7.06,6.45,2022-01-01
pm-391,,0,J,Sim,Ametista,5.0,9.0,9.25,9.5,5.62,5.62,9.17,8.06,2022-01-01
pm-392,,0,J,Não,Ametista,10.0,5.67,8.09,8.5,5.62,5.62,7.5,7.23,2022-01-01
pm-394,17,4,F,Não,Ametista,2.5,7.27,8.9,7.5,5.0,7.66,7.79,7.06,2022-01-01
pm-395,,3,L,Não,Quartzo,2.5,2.78,4.08,9.17,7.5,6.25,5.75,5.06,2022-01-01
pm-396,17,6,A,Não,Ágata,5.0,4.99,6.08,7.92,7.5,7.19,6.33,6.24,2022-01-01
